Ano,Municipio,NUTS I,NUTS II,NUTS III,Nr_populacao
2022,Mirandela,Continente,Norte,Terras de Trás-os-Montes,21321
2022,Mogadouro,Continente,Norte,Terras de Trás-os-Montes,8260
2022,Vila Flor,Continente,Norte,Terras de Trás-os-Montes,6028
2022,Vimioso,Continente,Norte,Terras de Trás-os-Montes,4147
2022,Vinhais,Continente,Norte,Terras de Trás-os-Montes,7513
2022,Amarante,Continente,Norte,Tâmega e Sousa,52072
2022,Baião,Continente,Norte,Tâmega e Sousa,17278
2022,Castelo de Paiva,Continente,Norte,Tâmega e Sousa,15392
2022,Celorico de Basto,Continente,Norte,Tâmega e Sousa,17575
2022,Cinfães,Continente,Norte,Tâmega e Sousa,17560
2022,Felgueiras,Continente,Norte,Tâmega e Sousa,55416
2022,Lousada,Continente,Norte,Tâmega e Sousa,47931
2022,Marco de Canaveses,Continente,Norte,Tâmega e Sousa,49460
2022,Paços de Ferreira,Continente,Norte,Tâmega e Sousa,55882
2022,Penafiel,Continente,Norte,Tâmega e Sousa,69999
2022,Resende,Continente,Norte,Tâmega e Sousa,9860
2022,Arouca,Continente,Norte,Área Metropolitana do Porto,20942
2022,Espinho,Continente,Norte,Área Metropolitana do Porto,31884
2022,Gondomar,Continente,Norte,Área Metropolitana do Porto,167251
2022,Maia,Continente,Norte,Área Metropolitana do Porto,140332
2022,Matosinhos,Continente,Norte,Área Metropolitana do Porto,177143
2022,Oliveira de Azeméis,Continente,Norte,Área Metropolitana do Porto,66869
2022,Paredes,Continente,Norte,Área Metropolitana do Porto,85385
2022,Porto,Continente,Norte,Área Metropolitana do Porto,243016
2022,Póvoa de Varzim,Continente,Norte,Área Metropolitana do Porto,66259
2022,Santa Maria da Feira,Continente,Norte,Área Metropolitana do Porto,138553
2022,Santo Tirso,Continente,Norte,Área Metropolitana do Porto,67705
2022,São João da Madeira,Continente,Norte,Área Metropolitana do Porto,23348
2022,Trofa,Continente,Norte,Área Metropolitana do Porto,39580
2022,Vale de Cambra,Continente,Norte,Área Metropolitana do Porto,21244
2022,Valongo,Continente,Norte,Área Metropolitana do Porto,98410
2022,Vila Nova de Gaia,Continente,Norte,Área Metropolitana do Porto,308541
2022,Vila do Conde,Continente,Norte,Área Metropolitana do Porto,83532
2022,Alcochete,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,19823
2022,Almada,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,179371
2022,Amadora,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,175107
2022,Barreiro,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,79006
2022,Cascais,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,217226
2022,Lisboa,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,557519
2022,Loures,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,204419
2022,Mafra,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,89349
2022,Moita,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,67849
2022,Montijo,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,58043
2022,Odivelas,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,151142
2022,Oeiras,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,173850
2022,Palmela,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,71653
2022,Seixal,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,170203
2022,Sesimbra,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,54612
2022,Setúbal,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,123262
2022,Sintra,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,390666
2022,Vila Franca de Xira,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,138464
2022,Calheta,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,10975
2022,Câmara de Lobos,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,32422
2022,Funchal,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,107002
2022,Machico,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,19550
2022,Ponta do Sol,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,8538
2022,Porto Moniz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,2500
2022,Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,5360
2022,Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,12864
2022,Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,43535
2022,Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,6457
2022,São Vicente,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,4867
2022,Angra do Heroísmo,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,33911
2022,Calheta,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,3514
2022,Corvo,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,434
2022,Horta,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,14436
2022,Lagoa,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,14725
2022,Lajes das Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,1439
2022,Lajes do Pico,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,4385
2022,Madalena,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,6485
2022,Nordeste,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,4438
2022,Ponta Delgada,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,68380
2022,Povoação,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,5882
2022,Ribeira Grande,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,32041
2022,Santa Cruz da Graciosa,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,4112
2022,Santa Cruz das Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,2069
2022,São Roque do Pico,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,3358
2022,Velas,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,4951
2022,Vila Franca do Campo,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,10388
2022,Vila da Praia da Vitória,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,19668
2022,Vila do Porto,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,5509
2023,Alandroal,Continente,Alentejo,Alentejo Central,4996
2023,Arraiolos,Continente,Alentejo,Alentejo Central,6778
2023,Borba,Continente,Alentejo,Alentejo Central,6398
2023,Estremoz,Continente,Alentejo,Alentejo Central,12550
2023,Montemor-o-Novo,Continente,Alentejo,Alentejo Central,15951
2023,Mora,Continente,Alentejo,Alentejo Central,4155
2023,Mourão,Continente,Alentejo,Alentejo Central,2424
2023,Portel,Continente,Alentejo,Alentejo Central,5737
2023,Redondo,Continente,Alentejo,Alentejo Central,6299
2023,Reguengos de Monsaraz,Continente,Alentejo,Alentejo Central,9875
2023,Vendas Novas,Continente,Alentejo,Alentejo Central,11537
2023,Viana do Alentejo,Continente,Alentejo,Alentejo Central,5538
2023,Vila Viçosa,Continente,Alentejo,Alentejo Central,7300
2023,Évora,Continente,Alentejo,Alentejo Central,53937
2023,Alcácer do Sal,Continente,Alentejo,Alentejo Litoral,11082
2023,Grândola,Continente,Alentejo,Alentejo Litoral,14165
2023,Odemira,Continente,Alentejo,Alentejo Litoral,33124
2023,Santiago do Cacém,Continente,Alentejo,Alentejo Litoral,28246
2023,Sines,Continente,Alentejo,Alentejo Litoral,14771
2023,Alter do Chão,Continente,Alentejo,Alto Alentejo,3180
2023,Arronches,Continente,Alentejo,Alto Alentejo,2768
2023,Avis,Continente,Alentejo,Alto Alentejo,3802
2023,Campo Maior,Continente,Alentejo,Alto Alentejo,7916
2023,Castelo de Vide,Continente,Alentejo,Alto Alentejo,3197
2023,Crato,Continente,Alentejo,Alto Alentejo,3275
2023,Elvas,Continente,Alentejo,Alto Alentejo,20412
2023,Fronteira,Continente,Alentejo,Alto Alentejo,2974
2023,Gavião,Continente,Alentejo,Alto Alentejo,3324
2023,Marvão,Continente,Alentejo,Alto Alentejo,3024
2023,Monforte,Continente,Alentejo,Alto Alentejo,3002
2023,Nisa,Continente,Alentejo,Alto Alentejo,5685
2023,Ponte de Sor,Continente,Alentejo,Alto Alentejo,15207
2023,Portalegre,Continente,Alentejo,Alto Alentejo,21914
2023,Sousel,Continente,Alentejo,Alto Alentejo,4401
2023,Aljustrel,Continente,Alentejo,Baixo Alentejo,8922
2023,Almodôvar,Continente,Alentejo,Baixo Alentejo,6694
2023,Alvito,Continente,Alentejo,Baixo Alentejo,2279
2023,Barrancos,Continente,Alentejo,Baixo Alentejo,1430
2023,Beja,Continente,Alentejo,Baixo Alentejo,33838
2023,Castro Verde,Continente,Alentejo,Baixo Alentejo,6965
2023,Cuba,Continente,Alentejo,Baixo Alentejo,4471
2023,Ferreira do Alentejo,Continente,Alentejo,Baixo Alentejo,7912
2023,Moura,Continente,Alentejo,Baixo Alentejo,13320
2023,Mértola,Continente,Alentejo,Baixo Alentejo,6137
2023,Ourique,Continente,Alentejo,Baixo Alentejo,4829
2023,Serpa,Continente,Alentejo,Baixo Alentejo,13731
2023,Vidigueira,Continente,Alentejo,Baixo Alentejo,5229
2023,Almeirim,Continente,Alentejo,Lezíria do Tejo,22820
2023,Alpiarça,Continente,Alentejo,Lezíria do Tejo,7331
2023,Azambuja,Continente,Alentejo,Lezíria do Tejo,22932
2023,Benavente,Continente,Alentejo,Lezíria do Tejo,32323
2023,Cartaxo,Continente,Alentejo,Lezíria do Tejo,24359
2023,Chamusca,Continente,Alentejo,Lezíria do Tejo,8531
2023,Coruche,Continente,Alentejo,Lezíria do Tejo,17365
2023,Golegã,Continente,Alentejo,Lezíria do Tejo,5442
2023,Rio Maior,Continente,Alentejo,Lezíria do Tejo,22315
2023,Salvaterra de Magos,Continente,Alentejo,Lezíria do Tejo,23337
2023,Santarém,Continente,Alentejo,Lezíria do Tejo,61009
2023,Albufeira,Continente,Algarve,Algarve,47524
2023,Alcoutim,Continente,Algarve,Algarve,2413
2023,Aljezur,Continente,Algarve,Algarve,6362
2023,Castro Marim,Continente,Algarve,Algarve,6819
2023,Faro,Continente,Algarve,Algarve,69468
2023,Lagoa,Continente,Algarve,Algarve,24918
2023,Lagos,Continente,Algarve,Algarve,34552
2023,Loulé,Continente,Algarve,Algarve,74410
2023,Monchique,Continente,Algarve,Algarve,5323
2023,Olhão,Continente,Algarve,Algarve,45043
2023,Portimão,Continente,Algarve,Algarve,63079
2023,Silves,Continente,Algarve,Algarve,39497
2023,São Brás de Alportel,Continente,Algarve,Algarve,11604
2023,Tavira,Continente,Algarve,Algarve,27861
2023,Vila Real de Santo António,Continente,Algarve,Algarve,19314
2023,Vila do Bispo,Continente,Algarve,Algarve,5935
2023,Castelo Branco,Continente,Centro,Beira Baixa,52913
2023,Idanha-a-Nova,Continente,Centro,Beira Baixa,8492
2023,Oleiros,Continente,Centro,Beira Baixa,4886
2023,Penamacor,Continente,Centro,Beira Baixa,4797
2023,Proença-a-Nova,Continente,Centro,Beira Baixa,7091
2023,Vila Velha de Ródão,Continente,Centro,Beira Baixa,3515
2023,Almeida,Continente,Centro,Beiras e Serra da Estrela,5676
2023,Belmonte,Continente,Centro,Beiras e Serra da Estrela,6216
2023,Celorico da Beira,Continente,Centro,Beiras e Serra da Estrela,6605
2023,Covilhã,Continente,Centro,Beiras e Serra da Estrela,46375
2023,Figueira de Castelo Rodrigo,Continente,Centro,Beiras e Serra da Estrela,5044
2023,Fornos de Algodres,Continente,Centro,Beiras e Serra da Estrela,4383
2023,Fundão,Continente,Centro,Beiras e Serra da Estrela,26981
2023,Gouveia,Continente,Centro,Beiras e Serra da Estrela,12222
2023,Guarda,Continente,Centro,Beiras e Serra da Estrela,40011
2023,Manteigas,Continente,Centro,Beiras e Serra da Estrela,2938
2023,Mêda,Continente,Centro,Beiras e Serra da Estrela,4572
2023,Pinhel,Continente,Centro,Beiras e Serra da Estrela,7849
2023,Sabugal,Continente,Centro,Beiras e Serra da Estrela,11270
2023,Seia,Continente,Centro,Beiras e Serra da Estrela,21441
2023,Trancoso,Continente,Centro,Beiras e Serra da Estrela,8313
2023,Abrantes,Continente,Centro,Médio Tejo,33811
2023,Alcanena,Continente,Centro,Médio Tejo,12750
2023,Constância,Continente,Centro,Médio Tejo,3958
2023,Entroncamento,Continente,Centro,Médio Tejo,21985
2023,Ferreira do Zêzere,Continente,Centro,Médio Tejo,8018
2023,Mação,Continente,Centro,Médio Tejo,6403
2023,Ourém,Continente,Centro,Médio Tejo,46512
2023,Sardoal,Continente,Centro,Médio Tejo,3625
2023,Sertã,Continente,Centro,Médio Tejo,14900
2023,Tomar,Continente,Centro,Médio Tejo,36859
2023,Torres Novas,Continente,Centro,Médio Tejo,34719
2023,Vila Nova da Barquinha,Continente,Centro,Médio Tejo,7783
2023,Vila de Rei,Continente,Centro,Médio Tejo,3442
2023,Alcobaça,Continente,Centro,Oeste,57358
2023,Alenquer,Continente,Centro,Oeste,48319
2023,Arruda dos Vinhos,Continente,Centro,Oeste,15321
2023,Bombarral,Continente,Centro,Oeste,13990
2023,Cadaval,Continente,Centro,Oeste,14435
2023,Caldas da Rainha,Continente,Centro,Oeste,54145
2023,Lourinhã,Continente,Centro,Oeste,28383
2023,Nazaré,Continente,Centro,Oeste,15698
2023,Peniche,Continente,Centro,Oeste,27554
2023,Sobral de Monte Agraço,Continente,Centro,Oeste,11879
2023,Torres Vedras,Continente,Centro,Oeste,88020
2023,Óbidos,Continente,Centro,Oeste,13294
2023,Albergaria-a-Velha,Continente,Centro,Região de Aveiro,25779
2023,Anadia,Continente,Centro,Região de Aveiro,28205
2023,Aveiro,Continente,Centro,Região de Aveiro,86037
2023,Estarreja,Continente,Centro,Região de Aveiro,27097
2023,Murtosa,Continente,Centro,Região de Aveiro,11036
2023,Oliveira do Bairro,Continente,Centro,Região de Aveiro,25055
2023,Ovar,Continente,Centro,Região de Aveiro,56735
2023,Sever do Vouga,Continente,Centro,Região de Aveiro,10944
2023,Vagos,Continente,Centro,Região de Aveiro,24452
2023,Águeda,Continente,Centro,Região de Aveiro,47220
2023,Ílhavo,Continente,Centro,Região de Aveiro,42129
2023,Arganil,Continente,Centro,Região de Coimbra,11313
2023,Cantanhede,Continente,Centro,Região de Coimbra,34916
2023,Coimbra,Continente,Centro,Região de Coimbra,144822
2023,Condeixa-a-Nova,Continente,Centro,Região de Coimbra,17555
2023,Figueira da Foz,Continente,Centro,Região de Coimbra,60670
2023,Góis,Continente,Centro,Região de Coimbra,3800
2023,Lousã,Continente,Centro,Região de Coimbra,17419
2023,Mealhada,Continente,Centro,Região de Coimbra,19787
2023,Mira,Continente,Centro,Região de Coimbra,12523
2023,Miranda do Corvo,Continente,Centro,Região de Coimbra,12117
2023,Montemor-o-Velho,Continente,Centro,Região de Coimbra,24889
2023,Mortágua,Continente,Centro,Região de Coimbra,9059
2023,Oliveira do Hospital,Continente,Centro,Região de Coimbra,19464
2023,Pampilhosa da Serra,Continente,Centro,Região de Coimbra,4138
2023,Penacova,Continente,Centro,Região de Coimbra,12919
2023,Penela,Continente,Centro,Região de Coimbra,5611
2023,Soure,Continente,Centro,Região de Coimbra,17238
2023,Tábua,Continente,Centro,Região de Coimbra,11602
2023,Vila Nova de Poiares,Continente,Centro,Região de Coimbra,7140
2023,Alvaiázere,Continente,Centro,Região de Leiria,6355
2023,Ansião,Continente,Centro,Região de Leiria,11865
2023,Batalha,Continente,Centro,Região de Leiria,16565
2023,Castanheira de Pêra,Continente,Centro,Região de Leiria,2710
2023,Figueiró dos Vinhos,Continente,Centro,Região de Leiria,5270
2023,Leiria,Continente,Centro,Região de Leiria,133795
2023,Marinha Grande,Continente,Centro,Região de Leiria,41011
2023,Pedrógão Grande,Continente,Centro,Região de Leiria,3627
2023,Pombal,Continente,Centro,Região de Leiria,52026
2023,Porto de Mós,Continente,Centro,Região de Leiria,23998
2023,Aguiar da Beira,Continente,Centro,Viseu Dão Lafões,5302
2023,Carregal do Sal,Continente,Centro,Viseu Dão Lafões,9177
2023,Castro Daire,Continente,Centro,Viseu Dão Lafões,13732
2023,Mangualde,Continente,Centro,Viseu Dão Lafões,18592
2023,Nelas,Continente,Centro,Viseu Dão Lafões,13323
2023,Oliveira de Frades,Continente,Centro,Viseu Dão Lafões,9763
2023,Penalva do Castelo,Continente,Centro,Viseu Dão Lafões,7342
2023,Santa Comba Dão,Continente,Centro,Viseu Dão Lafões,10925
2023,Sátão,Continente,Centro,Viseu Dão Lafões,11138
2023,São Pedro do Sul,Continente,Centro,Viseu Dão Lafões,15197
2023,Tondela,Continente,Centro,Viseu Dão Lafões,25824
2023,Vila Nova de Paiva,Continente,Centro,Viseu Dão Lafões,4753
2023,Viseu,Continente,Centro,Viseu Dão Lafões,101977
2023,Vouzela,Continente,Centro,Viseu Dão Lafões,9765
2023,Arcos de Valdevez,Continente,Norte,Alto Minho,20859
2023,Caminha,Continente,Norte,Alto Minho,16442
2023,Melgaço,Continente,Norte,Alto Minho,7599
2023,Monção,Continente,Norte,Alto Minho,18032
2023,Paredes de Coura,Continente,Norte,Alto Minho,8709
2023,Ponte da Barca,Continente,Norte,Alto Minho,11178
2023,Ponte de Lima,Continente,Norte,Alto Minho,41130
2023,Valença,Continente,Norte,Alto Minho,14159
2023,Viana do Castelo,Continente,Norte,Alto Minho,86780
2023,Vila Nova de Cerveira,Continente,Norte,Alto Minho,9327
2023,Boticas,Continente,Norte,Alto Tâmega,4885
2023,Chaves,Continente,Norte,Alto Tâmega,37419
2023,Montalegre,Continente,Norte,Alto Tâmega,9142
2023,Ribeira de Pena,Continente,Norte,Alto Tâmega,5861
2023,Valpaços,Continente,Norte,Alto Tâmega,14590
2023,Vila Pouca de Aguiar,Continente,Norte,Alto Tâmega,11772
2023,Cabeceiras de Basto,Continente,Norte,Ave,15560
2023,Fafe,Continente,Norte,Ave,48514
2023,Guimarães,Continente,Norte,Ave,156789
2023,Mondim de Basto,Continente,Norte,Ave,6405
2023,Póvoa de Lanhoso,Continente,Norte,Ave,22607
2023,Vieira do Minho,Continente,Norte,Ave,12066
2023,Vila Nova de Famalicão,Continente,Norte,Ave,135994
2023,Vizela,Continente,Norte,Ave,24529
2023,Amares,Continente,Norte,Cávado,19578
2023,Barcelos,Continente,Norte,Cávado,117005
2023,Braga,Continente,Norte,Cávado,201583
2023,Esposende,Continente,Norte,Cávado,37129
2023,Terras de Bouro,Continente,Norte,Cávado,6388
2023,Vila Verde,Continente,Norte,Cávado,48150
2023,Alijó,Continente,Norte,Douro,10324
2023,Armamar,Continente,Norte,Douro,5650
2023,Carrazeda de Ansiães,Continente,Norte,Douro,5390
2023,Freixo de Espada à Cinta,Continente,Norte,Douro,3139
2023,Lamego,Continente,Norte,Douro,24129
2023,Mesão Frio,Continente,Norte,Douro,3485
2023,Moimenta da Beira,Continente,Norte,Douro,9733
2023,Murça,Continente,Norte,Douro,5256
2023,Penedono,Continente,Norte,Douro,2804
2023,Peso da Régua,Continente,Norte,Douro,14402
2023,Sabrosa,Continente,Norte,Douro,5634
2023,Santa Marta de Penaguião,Continente,Norte,Douro,5983
2023,Sernancelhe,Continente,Norte,Douro,5793
2023,São João da Pesqueira,Continente,Norte,Douro,6772
2023,Tabuaço,Continente,Norte,Douro,5052
2023,Tarouca,Continente,Norte,Douro,7615
2023,Torre de Moncorvo,Continente,Norte,Douro,6737
2023,Vila Nova de Foz Côa,Continente,Norte,Douro,6369
2023,Vila Real,Continente,Norte,Douro,49928
2023,Alfândega da Fé,Continente,Norte,Terras de Trás-os-Montes,4222
2023,Bragança,Continente,Norte,Terras de Trás-os-Montes,35425
2023,Macedo de Cavaleiros,Continente,Norte,Terras de Trás-os-Montes,14236
2023,Miranda do Douro,Continente,Norte,Terras de Trás-os-Montes,6298
2023,Mirandela,Continente,Norte,Terras de Trás-os-Montes,21390
2023,Mogadouro,Continente,Norte,Terras de Trás-os-Montes,8237
2023,Vila Flor,Continente,Norte,Terras de Trás-os-Montes,6039
2023,Vimioso,Continente,Norte,Terras de Trás-os-Montes,4176
2023,Vinhais,Continente,Norte,Terras de Trás-os-Montes,7450
2023,Amarante,Continente,Norte,Tâmega e Sousa,52235
2023,Baião,Continente,Norte,Tâmega e Sousa,17201
2023,Castelo de Paiva,Continente,Norte,Tâmega e Sousa,15448
2023,Celorico de Basto,Continente,Norte,Tâmega e Sousa,17655
2023,Cinfães,Continente,Norte,Tâmega e Sousa,17432
2023,Felgueiras,Continente,Norte,Tâmega e Sousa,55429
2023,Lousada,Continente,Norte,Tâmega e Sousa,48309
2023,Marco de Canaveses,Continente,Norte,Tâmega e Sousa,49576
2023,Paços de Ferreira,Continente,Norte,Tâmega e Sousa,55981
2023,Penafiel,Continente,Norte,Tâmega e Sousa,70320
2023,Resende,Continente,Norte,Tâmega e Sousa,9762
2023,Arouca,Continente,Norte,Área Metropolitana do Porto,20916
2023,Espinho,Continente,Norte,Área Metropolitana do Porto,32393
2023,Gondomar,Continente,Norte,Área Metropolitana do Porto,168582
2023,Maia,Continente,Norte,Área Metropolitana do Porto,142594
2023,Matosinhos,Continente,Norte,Área Metropolitana do Porto,179558
2023,Oliveira de Azeméis,Continente,Norte,Área Metropolitana do Porto,67277
2023,Paredes,Continente,Norte,Área Metropolitana do Porto,86015
2023,Porto,Continente,Norte,Área Metropolitana do Porto,248769
2023,Póvoa de Varzim,Continente,Norte,Área Metropolitana do Porto,67525
2023,Santa Maria da Feira,Continente,Norte,Área Metropolitana do Porto,139837
2023,Santo Tirso,Continente,Norte,Área Metropolitana do Porto,67826
2023,São João da Madeira,Continente,Norte,Área Metropolitana do Porto,23863
2023,Trofa,Continente,Norte,Área Metropolitana do Porto,39997
2023,Vale de Cambra,Continente,Norte,Área Metropolitana do Porto,21251
2023,Valongo,Continente,Norte,Área Metropolitana do Porto,100166
2023,Vila Nova de Gaia,Continente,Norte,Área Metropolitana do Porto,311223
2023,Vila do Conde,Continente,Norte,Área Metropolitana do Porto,84872
2023,Alcochete,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,20101
2023,Almada,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,181232
2023,Amadora,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,178253
2023,Barreiro,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,79966
2023,Cascais,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,219636
2023,Lisboa,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,567131
2023,Loures,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,207065
2023,Mafra,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,90128
2023,Moita,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,68950
2023,Montijo,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,59197
2023,Odivelas,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,153708
2023,Oeiras,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,175677
2023,Palmela,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,72938
2023,Seixal,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,173163
2023,Sesimbra,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,55504
2023,Setúbal,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,123548
2023,Sintra,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,395528
2023,Vila Franca de Xira,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,139452
2023,Calheta,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,11162
2023,Câmara de Lobos,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,32786
2023,Funchal,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,107562
2023,Machico,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,19595
2023,Ponta do Sol,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,8709
2023,Porto Moniz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,2528
2023,Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,5562
2023,Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,13080
2023,Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,44178
2023,Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,6488
2023,São Vicente,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,4972
2023,Angra do Heroísmo,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,33786
2023,Calheta,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,3494
2023,Corvo,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,435
2023,Horta,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,14466
2023,Lagoa,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,14920
2023,Lajes das Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,1446
2023,Lajes do Pico,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,4403
2023,Madalena,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,6533
2023,Nordeste,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,4436
2023,Ponta Delgada,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,68758
2023,Povoação,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,5867
2023,Ribeira Grande,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,32280
2023,Santa Cruz da Graciosa,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,4100
2023,Santa Cruz das Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,2098
2023,São Roque do Pico,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,3411
2023,Velas,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,4952
2023,Vila Franca do Campo,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,10398
2023,Vila da Praia da Vitória,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,19740
2023,Vila do Porto,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,5502
2024,Alandroal,Continente,Alentejo,Alentejo Central,4973
2024,Arraiolos,Continente,Alentejo,Alentejo Central,6870
2024,Borba,Continente,Alentejo,Alentejo Central,6378
2024,Estremoz,Continente,Alentejo,Alentejo Central,12482
