Municipio,NUTS I,NUTS II,NUTS III,mes,ano,nr_dormidas
Póvoa de Lanhoso,Continente,Norte,Ave,Julho,2021,1744
Póvoa de Lanhoso,Continente,Norte,Ave,Agosto,2021,3180
Póvoa de Lanhoso,Continente,Norte,Ave,Setembro,2021,1741
Póvoa de Lanhoso,Continente,Norte,Ave,Outubro,2021,1135
Póvoa de Lanhoso,Continente,Norte,Ave,Novembro,2021,279
Póvoa de Lanhoso,Continente,Norte,Ave,Dezembro,2021,648
Póvoa de Lanhoso,Continente,Norte,Ave,Janeiro,2022,356
Póvoa de Lanhoso,Continente,Norte,Ave,Fevereiro,2022,1594
Póvoa de Lanhoso,Continente,Norte,Ave,Março,2022,1943
Póvoa de Lanhoso,Continente,Norte,Ave,Abril,2022,3047
Póvoa de Lanhoso,Continente,Norte,Ave,Maio,2022,1432
Póvoa de Lanhoso,Continente,Norte,Ave,Junho,2022,2602
Póvoa de Lanhoso,Continente,Norte,Ave,Julho,2022,2625
Póvoa de Lanhoso,Continente,Norte,Ave,Agosto,2022,4756
Póvoa de Lanhoso,Continente,Norte,Ave,Setembro,2022,1683
Póvoa de Lanhoso,Continente,Norte,Ave,Outubro,2022,1415
Póvoa de Lanhoso,Continente,Norte,Ave,Novembro,2022,1576
Póvoa de Lanhoso,Continente,Norte,Ave,Dezembro,2022,1524
Póvoa de Lanhoso,Continente,Norte,Ave,Janeiro,2023,712
Póvoa de Lanhoso,Continente,Norte,Ave,Fevereiro,2023,1191
Póvoa de Lanhoso,Continente,Norte,Ave,Março,2023,1177
Póvoa de Lanhoso,Continente,Norte,Ave,Abril,2023,1951
Póvoa de Lanhoso,Continente,Norte,Ave,Maio,2023,1227
Póvoa de Lanhoso,Continente,Norte,Ave,Junho,2023,1828
Póvoa de Lanhoso,Continente,Norte,Ave,Julho,2023,2384
Póvoa de Lanhoso,Continente,Norte,Ave,Agosto,2023,4086
Póvoa de Lanhoso,Continente,Norte,Ave,Setembro,2023,2317
Póvoa de Lanhoso,Continente,Norte,Ave,Outubro,2023,1701
Póvoa de Lanhoso,Continente,Norte,Ave,Novembro,2023,995
Póvoa de Lanhoso,Continente,Norte,Ave,Dezembro,2023,1609
Póvoa de Lanhoso,Continente,Norte,Ave,Janeiro,2024,967
Póvoa de Lanhoso,Continente,Norte,Ave,Fevereiro,2024,1087
Póvoa de Lanhoso,Continente,Norte,Ave,Março,2024,1276
Póvoa de Lanhoso,Continente,Norte,Ave,Abril,2024,1297
Póvoa de Lanhoso,Continente,Norte,Ave,Maio,2024,478
Póvoa de Lanhoso,Continente,Norte,Ave,Junho,2024,1638
Póvoa de Lanhoso,Continente,Norte,Ave,Julho,2024,2083
Póvoa de Lanhoso,Continente,Norte,Ave,Agosto,2024,4298
Póvoa de Lanhoso,Continente,Norte,Ave,Setembro,2024,2326
Póvoa de Lanhoso,Continente,Norte,Ave,Outubro,2024,1395
Póvoa de Lanhoso,Continente,Norte,Ave,Novembro,2024,1390
Póvoa de Lanhoso,Continente,Norte,Ave,Dezembro,2024,1491
Vieira do Minho,Continente,Norte,Ave,Janeiro,2014,931
Vieira do Minho,Continente,Norte,Ave,Fevereiro,2014,964
Vieira do Minho,Continente,Norte,Ave,Março,2014,1211
Vieira do Minho,Continente,Norte,Ave,Abril,2014,2124
Vieira do Minho,Continente,Norte,Ave,Maio,2014,2363
Vieira do Minho,Continente,Norte,Ave,Junho,2014,3046
Vieira do Minho,Continente,Norte,Ave,Julho,2014,4590
Vieira do Minho,Continente,Norte,Ave,Agosto,2014,6166
Vieira do Minho,Continente,Norte,Ave,Setembro,2014,3289
Vieira do Minho,Continente,Norte,Ave,Outubro,2014,2110
Vieira do Minho,Continente,Norte,Ave,Novembro,2014,1306
Vieira do Minho,Continente,Norte,Ave,Dezembro,2014,1612
Vieira do Minho,Continente,Norte,Ave,Janeiro,2015,1136
Vieira do Minho,Continente,Norte,Ave,Fevereiro,2015,1143
Vieira do Minho,Continente,Norte,Ave,Março,2015,1466
Vieira do Minho,Continente,Norte,Ave,Abril,2015,2319
Vieira do Minho,Continente,Norte,Ave,Maio,2015,2781
Vieira do Minho,Continente,Norte,Ave,Junho,2015,3596
Vieira do Minho,Continente,Norte,Ave,Julho,2015,5278
Vieira do Minho,Continente,Norte,Ave,Agosto,2015,7059
Vieira do Minho,Continente,Norte,Ave,Setembro,2015,3859
Vieira do Minho,Continente,Norte,Ave,Outubro,2015,2435
Vieira do Minho,Continente,Norte,Ave,Novembro,2015,1439
Vieira do Minho,Continente,Norte,Ave,Dezembro,2015,1783
Vieira do Minho,Continente,Norte,Ave,Janeiro,2016,1314
Vieira do Minho,Continente,Norte,Ave,Fevereiro,2016,1393
Vieira do Minho,Continente,Norte,Ave,Março,2016,1848
Vieira do Minho,Continente,Norte,Ave,Abril,2016,2547
Vieira do Minho,Continente,Norte,Ave,Maio,2016,3048
Vieira do Minho,Continente,Norte,Ave,Junho,2016,4196
Vieira do Minho,Continente,Norte,Ave,Julho,2016,6097
Vieira do Minho,Continente,Norte,Ave,Agosto,2016,7698
Vieira do Minho,Continente,Norte,Ave,Setembro,2016,4295
Vieira do Minho,Continente,Norte,Ave,Outubro,2016,2824
Vieira do Minho,Continente,Norte,Ave,Novembro,2016,1668
Vieira do Minho,Continente,Norte,Ave,Dezembro,2016,2015
Vieira do Minho,Continente,Norte,Ave,Janeiro,2017,1440
Vieira do Minho,Continente,Norte,Ave,Fevereiro,2017,1556
Vieira do Minho,Continente,Norte,Ave,Março,2017,1820
Vieira do Minho,Continente,Norte,Ave,Abril,2017,3339
Vieira do Minho,Continente,Norte,Ave,Maio,2017,3379
Vieira do Minho,Continente,Norte,Ave,Junho,2017,4760
Vieira do Minho,Continente,Norte,Ave,Julho,2017,6726
Vieira do Minho,Continente,Norte,Ave,Agosto,2017,8496
Vieira do Minho,Continente,Norte,Ave,Setembro,2017,4828
Vieira do Minho,Continente,Norte,Ave,Outubro,2017,3179
Vieira do Minho,Continente,Norte,Ave,Novembro,2017,1913
Vieira do Minho,Continente,Norte,Ave,Dezembro,2017,2422
Vieira do Minho,Continente,Norte,Ave,Janeiro,2018,1592
Vieira do Minho,Continente,Norte,Ave,Fevereiro,2018,1737
Vieira do Minho,Continente,Norte,Ave,Março,2018,2223
Vieira do Minho,Continente,Norte,Ave,Abril,2018,3272
Vieira do Minho,Continente,Norte,Ave,Maio,2018,3798
Vieira do Minho,Continente,Norte,Ave,Junho,2018,5068
Vieira do Minho,Continente,Norte,Ave,Julho,2018,7080
Vieira do Minho,Continente,Norte,Ave,Agosto,2018,9162
Vieira do Minho,Continente,Norte,Ave,Setembro,2018,5168
Vieira do Minho,Continente,Norte,Ave,Outubro,2018,3508
Vieira do Minho,Continente,Norte,Ave,Novembro,2018,2226
Vieira do Minho,Continente,Norte,Ave,Dezembro,2018,2502
Vieira do Minho,Continente,Norte,Ave,Janeiro,2019,1796
Vieira do Minho,Continente,Norte,Ave,Fevereiro,2019,1813
Vieira do Minho,Continente,Norte,Ave,Março,2019,2365
Vieira do Minho,Continente,Norte,Ave,Abril,2019,3820
Vieira do Minho,Continente,Norte,Ave,Maio,2019,4187
Vieira do Minho,Continente,Norte,Ave,Junho,2019,5768
Vieira do Minho,Continente,Norte,Ave,Julho,2019,8068
Vieira do Minho,Continente,Norte,Ave,Agosto,2019,9941
Vieira do Minho,Continente,Norte,Ave,Setembro,2019,5658
Vieira do Minho,Continente,Norte,Ave,Outubro,2019,3769
Vieira do Minho,Continente,Norte,Ave,Novembro,2019,2467
Vieira do Minho,Continente,Norte,Ave,Dezembro,2019,2787
Vieira do Minho,Continente,Norte,Ave,Janeiro,2020,2046
Vieira do Minho,Continente,Norte,Ave,Fevereiro,2020,2133
Vieira do Minho,Continente,Norte,Ave,Março,2020,942
Vieira do Minho,Continente,Norte,Ave,Abril,2020,201
Vieira do Minho,Continente,Norte,Ave,Maio,2020,892
Vieira do Minho,Continente,Norte,Ave,Junho,2020,2931
Vieira do Minho,Continente,Norte,Ave,Julho,2020,7453
Vieira do Minho,Continente,Norte,Ave,Agosto,2020,10978
Vieira do Minho,Continente,Norte,Ave,Setembro,2020,6292
Vieira do Minho,Continente,Norte,Ave,Outubro,2020,3332
Vieira do Minho,Continente,Norte,Ave,Novembro,2020,1037
Vieira do Minho,Continente,Norte,Ave,Dezembro,2020,1276
Vieira do Minho,Continente,Norte,Ave,Janeiro,2021,626
Vieira do Minho,Continente,Norte,Ave,Fevereiro,2021,593
Vieira do Minho,Continente,Norte,Ave,Março,2021,662
Vieira do Minho,Continente,Norte,Ave,Abril,2021,1699
Vieira do Minho,Continente,Norte,Ave,Maio,2021,3814
Vieira do Minho,Continente,Norte,Ave,Junho,2021,5617
Vieira do Minho,Continente,Norte,Ave,Julho,2021,8706
Vieira do Minho,Continente,Norte,Ave,Agosto,2021,11152
Vieira do Minho,Continente,Norte,Ave,Setembro,2021,5853
Vieira do Minho,Continente,Norte,Ave,Outubro,2021,4131
Vieira do Minho,Continente,Norte,Ave,Novembro,2021,2508
Vieira do Minho,Continente,Norte,Ave,Dezembro,2021,2837
Vieira do Minho,Continente,Norte,Ave,Janeiro,2022,1800
Vieira do Minho,Continente,Norte,Ave,Fevereiro,2022,2180
Vieira do Minho,Continente,Norte,Ave,Março,2022,2206
Vieira do Minho,Continente,Norte,Ave,Abril,2022,4506
Vieira do Minho,Continente,Norte,Ave,Maio,2022,4374
Vieira do Minho,Continente,Norte,Ave,Junho,2022,5687
Vieira do Minho,Continente,Norte,Ave,Julho,2022,9683
Vieira do Minho,Continente,Norte,Ave,Agosto,2022,13800
Vieira do Minho,Continente,Norte,Ave,Setembro,2022,5479
Vieira do Minho,Continente,Norte,Ave,Outubro,2022,3487
Vieira do Minho,Continente,Norte,Ave,Novembro,2022,1628
Vieira do Minho,Continente,Norte,Ave,Dezembro,2022,2445
Vieira do Minho,Continente,Norte,Ave,Janeiro,2023,1688
Vieira do Minho,Continente,Norte,Ave,Fevereiro,2023,2131
Vieira do Minho,Continente,Norte,Ave,Março,2023,2043
Vieira do Minho,Continente,Norte,Ave,Abril,2023,4165
Vieira do Minho,Continente,Norte,Ave,Maio,2023,3464
Vieira do Minho,Continente,Norte,Ave,Junho,2023,5939
Vieira do Minho,Continente,Norte,Ave,Julho,2023,9440
Vieira do Minho,Continente,Norte,Ave,Agosto,2023,12398
Vieira do Minho,Continente,Norte,Ave,Setembro,2023,6742
Vieira do Minho,Continente,Norte,Ave,Outubro,2023,4107
Vieira do Minho,Continente,Norte,Ave,Novembro,2023,1818
Vieira do Minho,Continente,Norte,Ave,Dezembro,2023,2866
Vieira do Minho,Continente,Norte,Ave,Janeiro,2024,1569
Vieira do Minho,Continente,Norte,Ave,Fevereiro,2024,1476
Vieira do Minho,Continente,Norte,Ave,Março,2024,2245
Vieira do Minho,Continente,Norte,Ave,Abril,2024,2949
Vieira do Minho,Continente,Norte,Ave,Maio,2024,3630
Vieira do Minho,Continente,Norte,Ave,Junho,2024,6540
Vieira do Minho,Continente,Norte,Ave,Julho,2024,10397
Vieira do Minho,Continente,Norte,Ave,Agosto,2024,13758
Vieira do Minho,Continente,Norte,Ave,Setembro,2024,6913
Vieira do Minho,Continente,Norte,Ave,Outubro,2024,4211
Vieira do Minho,Continente,Norte,Ave,Novembro,2024,3468
Vieira do Minho,Continente,Norte,Ave,Dezembro,2024,3469
Vila Nova de Famalicão,Continente,Norte,Ave,Janeiro,2014,1352
Vila Nova de Famalicão,Continente,Norte,Ave,Fevereiro,2014,1432
Vila Nova de Famalicão,Continente,Norte,Ave,Março,2014,1951
Vila Nova de Famalicão,Continente,Norte,Ave,Abril,2014,2538
Vila Nova de Famalicão,Continente,Norte,Ave,Maio,2014,2654
Vila Nova de Famalicão,Continente,Norte,Ave,Junho,2014,2514
Vila Nova de Famalicão,Continente,Norte,Ave,Julho,2014,3255
Vila Nova de Famalicão,Continente,Norte,Ave,Agosto,2014,3911
Vila Nova de Famalicão,Continente,Norte,Ave,Setembro,2014,2981
Vila Nova de Famalicão,Continente,Norte,Ave,Outubro,2014,2548
Vila Nova de Famalicão,Continente,Norte,Ave,Novembro,2014,2280
Vila Nova de Famalicão,Continente,Norte,Ave,Dezembro,2014,2011
Vila Nova de Famalicão,Continente,Norte,Ave,Janeiro,2015,1650
Vila Nova de Famalicão,Continente,Norte,Ave,Fevereiro,2015,1697
Vila Nova de Famalicão,Continente,Norte,Ave,Março,2015,2360
Vila Nova de Famalicão,Continente,Norte,Ave,Abril,2015,2771
Vila Nova de Famalicão,Continente,Norte,Ave,Maio,2015,3123
Vila Nova de Famalicão,Continente,Norte,Ave,Junho,2015,2967
Vila Nova de Famalicão,Continente,Norte,Ave,Julho,2015,3743
Vila Nova de Famalicão,Continente,Norte,Ave,Agosto,2015,4477
Vila Nova de Famalicão,Continente,Norte,Ave,Setembro,2015,3498
Vila Nova de Famalicão,Continente,Norte,Ave,Outubro,2015,2941
Vila Nova de Famalicão,Continente,Norte,Ave,Novembro,2015,2513
Vila Nova de Famalicão,Continente,Norte,Ave,Dezembro,2015,2225
Vila Nova de Famalicão,Continente,Norte,Ave,Janeiro,2016,1908
Vila Nova de Famalicão,Continente,Norte,Ave,Fevereiro,2016,2068
Vila Nova de Famalicão,Continente,Norte,Ave,Março,2016,2976
Vila Nova de Famalicão,Continente,Norte,Ave,Abril,2016,3043
Vila Nova de Famalicão,Continente,Norte,Ave,Maio,2016,3422
Vila Nova de Famalicão,Continente,Norte,Ave,Junho,2016,3463
Vila Nova de Famalicão,Continente,Norte,Ave,Julho,2016,4323
Vila Nova de Famalicão,Continente,Norte,Ave,Agosto,2016,4883
Vila Nova de Famalicão,Continente,Norte,Ave,Setembro,2016,3893
Vila Nova de Famalicão,Continente,Norte,Ave,Outubro,2016,3411
Vila Nova de Famalicão,Continente,Norte,Ave,Novembro,2016,2912
Vila Nova de Famalicão,Continente,Norte,Ave,Dezembro,2016,2513
Vila Nova de Famalicão,Continente,Norte,Ave,Janeiro,2017,2091
Vila Nova de Famalicão,Continente,Norte,Ave,Fevereiro,2017,2310
Vila Nova de Famalicão,Continente,Norte,Ave,Março,2017,2931
Vila Nova de Famalicão,Continente,Norte,Ave,Abril,2017,3989
Vila Nova de Famalicão,Continente,Norte,Ave,Maio,2017,3793
Vila Nova de Famalicão,Continente,Norte,Ave,Junho,2017,3928
Vila Nova de Famalicão,Continente,Norte,Ave,Julho,2017,4769
Vila Nova de Famalicão,Continente,Norte,Ave,Agosto,2017,5389
Vila Nova de Famalicão,Continente,Norte,Ave,Setembro,2017,4376
Vila Nova de Famalicão,Continente,Norte,Ave,Outubro,2017,3840
Vila Nova de Famalicão,Continente,Norte,Ave,Novembro,2017,3339
Vila Nova de Famalicão,Continente,Norte,Ave,Dezembro,2017,3022
Vila Nova de Famalicão,Continente,Norte,Ave,Janeiro,2018,2311
Vila Nova de Famalicão,Continente,Norte,Ave,Fevereiro,2018,2578
Vila Nova de Famalicão,Continente,Norte,Ave,Março,2018,3580
Vila Nova de Famalicão,Continente,Norte,Ave,Abril,2018,3909
Vila Nova de Famalicão,Continente,Norte,Ave,Maio,2018,4264
Vila Nova de Famalicão,Continente,Norte,Ave,Junho,2018,4182
Vila Nova de Famalicão,Continente,Norte,Ave,Julho,2018,5020
Vila Nova de Famalicão,Continente,Norte,Ave,Agosto,2018,5811
Vila Nova de Famalicão,Continente,Norte,Ave,Setembro,2018,4684
Vila Nova de Famalicão,Continente,Norte,Ave,Outubro,2018,4237
Vila Nova de Famalicão,Continente,Norte,Ave,Novembro,2018,3886
Vila Nova de Famalicão,Continente,Norte,Ave,Dezembro,2018,3121
Vila Nova de Famalicão,Continente,Norte,Ave,Janeiro,2019,2607
Vila Nova de Famalicão,Continente,Norte,Ave,Fevereiro,2019,2690
Vila Nova de Famalicão,Continente,Norte,Ave,Março,2019,3808
Vila Nova de Famalicão,Continente,Norte,Ave,Abril,2019,4563
Vila Nova de Famalicão,Continente,Norte,Ave,Maio,2019,4701
Vila Nova de Famalicão,Continente,Norte,Ave,Junho,2019,4759
Vila Nova de Famalicão,Continente,Norte,Ave,Julho,2019,5720
Vila Nova de Famalicão,Continente,Norte,Ave,Agosto,2019,6305
Vila Nova de Famalicão,Continente,Norte,Ave,Setembro,2019,5128
Vila Nova de Famalicão,Continente,Norte,Ave,Outubro,2019,4553
Vila Nova de Famalicão,Continente,Norte,Ave,Novembro,2019,4307
Vila Nova de Famalicão,Continente,Norte,Ave,Dezembro,2019,3477
Vila Nova de Famalicão,Continente,Norte,Ave,Janeiro,2020,1893
Vila Nova de Famalicão,Continente,Norte,Ave,Fevereiro,2020,2087
Vila Nova de Famalicão,Continente,Norte,Ave,Março,2020,1227
Vila Nova de Famalicão,Continente,Norte,Ave,Abril,2020,543
Vila Nova de Famalicão,Continente,Norte,Ave,Maio,2020,1315
Vila Nova de Famalicão,Continente,Norte,Ave,Junho,2020,1341
Vila Nova de Famalicão,Continente,Norte,Ave,Julho,2020,1781
Vila Nova de Famalicão,Continente,Norte,Ave,Agosto,2020,2352
Vila Nova de Famalicão,Continente,Norte,Ave,Setembro,2020,2326
Vila Nova de Famalicão,Continente,Norte,Ave,Outubro,2020,2338
Vila Nova de Famalicão,Continente,Norte,Ave,Novembro,2020,1620
Vila Nova de Famalicão,Continente,Norte,Ave,Dezembro,2020,1190
Vila Nova de Famalicão,Continente,Norte,Ave,Janeiro,2021,1401
Vila Nova de Famalicão,Continente,Norte,Ave,Fevereiro,2021,1295
Vila Nova de Famalicão,Continente,Norte,Ave,Março,2021,1739
Vila Nova de Famalicão,Continente,Norte,Ave,Abril,2021,1644
Vila Nova de Famalicão,Continente,Norte,Ave,Maio,2021,1941
Vila Nova de Famalicão,Continente,Norte,Ave,Junho,2021,2118
Vila Nova de Famalicão,Continente,Norte,Ave,Julho,2021,3015
Vila Nova de Famalicão,Continente,Norte,Ave,Agosto,2021,3480
Vila Nova de Famalicão,Continente,Norte,Ave,Setembro,2021,2912
Vila Nova de Famalicão,Continente,Norte,Ave,Outubro,2021,2860
Vila Nova de Famalicão,Continente,Norte,Ave,Novembro,2021,2699
Vila Nova de Famalicão,Continente,Norte,Ave,Dezembro,2021,2088
Vila Nova de Famalicão,Continente,Norte,Ave,Janeiro,2022,1616
Vila Nova de Famalicão,Continente,Norte,Ave,Fevereiro,2022,2228
Vila Nova de Famalicão,Continente,Norte,Ave,Março,2022,2545
Vila Nova de Famalicão,Continente,Norte,Ave,Abril,2022,2652
Vila Nova de Famalicão,Continente,Norte,Ave,Maio,2022,2845
Vila Nova de Famalicão,Continente,Norte,Ave,Junho,2022,4167
Vila Nova de Famalicão,Continente,Norte,Ave,Julho,2022,6658
Vila Nova de Famalicão,Continente,Norte,Ave,Agosto,2022,9099
Vila Nova de Famalicão,Continente,Norte,Ave,Setembro,2022,5677
Vila Nova de Famalicão,Continente,Norte,Ave,Outubro,2022,4892
Vila Nova de Famalicão,Continente,Norte,Ave,Novembro,2022,5638
Vila Nova de Famalicão,Continente,Norte,Ave,Dezembro,2022,3918
Vila Nova de Famalicão,Continente,Norte,Ave,Janeiro,2023,3537
Vila Nova de Famalicão,Continente,Norte,Ave,Fevereiro,2023,3922
Vila Nova de Famalicão,Continente,Norte,Ave,Março,2023,4714
Vila Nova de Famalicão,Continente,Norte,Ave,Abril,2023,6073
Vila Nova de Famalicão,Continente,Norte,Ave,Maio,2023,6184
Vila Nova de Famalicão,Continente,Norte,Ave,Junho,2023,5846
Vila Nova de Famalicão,Continente,Norte,Ave,Julho,2023,7680
Vila Nova de Famalicão,Continente,Norte,Ave,Agosto,2023,7693
Vila Nova de Famalicão,Continente,Norte,Ave,Setembro,2023,6992
Vila Nova de Famalicão,Continente,Norte,Ave,Outubro,2023,6174
Vila Nova de Famalicão,Continente,Norte,Ave,Novembro,2023,5693
Vila Nova de Famalicão,Continente,Norte,Ave,Dezembro,2023,4632
Vila Nova de Famalicão,Continente,Norte,Ave,Janeiro,2024,3231
Vila Nova de Famalicão,Continente,Norte,Ave,Fevereiro,2024,3471
Vila Nova de Famalicão,Continente,Norte,Ave,Março,2024,4920
Vila Nova de Famalicão,Continente,Norte,Ave,Abril,2024,4786
Vila Nova de Famalicão,Continente,Norte,Ave,Maio,2024,5856
Vila Nova de Famalicão,Continente,Norte,Ave,Junho,2024,6228
Vila Nova de Famalicão,Continente,Norte,Ave,Julho,2024,7573
Vila Nova de Famalicão,Continente,Norte,Ave,Agosto,2024,8127
Vila Nova de Famalicão,Continente,Norte,Ave,Setembro,2024,6543
Vila Nova de Famalicão,Continente,Norte,Ave,Outubro,2024,6268
Vila Nova de Famalicão,Continente,Norte,Ave,Novembro,2024,5625
Vila Nova de Famalicão,Continente,Norte,Ave,Dezembro,2024,4936
Vizela,Continente,Norte,Ave,Janeiro,2014,865
Vizela,Continente,Norte,Ave,Fevereiro,2014,834
Vizela,Continente,Norte,Ave,Março,2014,854
Vizela,Continente,Norte,Ave,Abril,2014,1102
Vizela,Continente,Norte,Ave,Maio,2014,1022
Vizela,Continente,Norte,Ave,Junho,2014,1038
Vizela,Continente,Norte,Ave,Julho,2014,1300
Vizela,Continente,Norte,Ave,Agosto,2014,1679
Vizela,Continente,Norte,Ave,Setembro,2014,1337
Vizela,Continente,Norte,Ave,Outubro,2014,1128
Vizela,Continente,Norte,Ave,Novembro,2014,833
Vizela,Continente,Norte,Ave,Dezembro,2014,972
Vizela,Continente,Norte,Ave,Janeiro,2015,1056
Vizela,Continente,Norte,Ave,Fevereiro,2015,989
Vizela,Continente,Norte,Ave,Março,2015,1033
Vizela,Continente,Norte,Ave,Abril,2015,1203
Vizela,Continente,Norte,Ave,Maio,2015,1203
Vizela,Continente,Norte,Ave,Junho,2015,1226
Vizela,Continente,Norte,Ave,Julho,2015,1494
Vizela,Continente,Norte,Ave,Agosto,2015,1922
Vizela,Continente,Norte,Ave,Setembro,2015,1568
Vizela,Continente,Norte,Ave,Outubro,2015,1302
Vizela,Continente,Norte,Ave,Novembro,2015,919
Vizela,Continente,Norte,Ave,Dezembro,2015,1076
Vizela,Continente,Norte,Ave,Janeiro,2016,1221
Vizela,Continente,Norte,Ave,Fevereiro,2016,1205
Vizela,Continente,Norte,Ave,Março,2016,1304
Vizela,Continente,Norte,Ave,Abril,2016,1321
Vizela,Continente,Norte,Ave,Maio,2016,1319
Vizela,Continente,Norte,Ave,Junho,2016,1430
Vizela,Continente,Norte,Ave,Julho,2016,1726
Vizela,Continente,Norte,Ave,Agosto,2016,2096
Vizela,Continente,Norte,Ave,Setembro,2016,1746
Vizela,Continente,Norte,Ave,Outubro,2016,1510
Vizela,Continente,Norte,Ave,Novembro,2016,1065
Vizela,Continente,Norte,Ave,Dezembro,2016,1215
Vizela,Continente,Norte,Ave,Janeiro,2017,1338
Vizela,Continente,Norte,Ave,Fevereiro,2017,1346
Vizela,Continente,Norte,Ave,Março,2017,1284
Vizela,Continente,Norte,Ave,Abril,2017,1732
Vizela,Continente,Norte,Ave,Maio,2017,1462
Vizela,Continente,Norte,Ave,Junho,2017,1623
Vizela,Continente,Norte,Ave,Julho,2017,1904
Vizela,Continente,Norte,Ave,Agosto,2017,2313
Vizela,Continente,Norte,Ave,Setembro,2017,1962
Vizela,Continente,Norte,Ave,Outubro,2017,1700
Vizela,Continente,Norte,Ave,Novembro,2017,1221
Vizela,Continente,Norte,Ave,Dezembro,2017,1461
Vizela,Continente,Norte,Ave,Janeiro,2018,1480
Vizela,Continente,Norte,Ave,Fevereiro,2018,1503
Vizela,Continente,Norte,Ave,Março,2018,1568
Vizela,Continente,Norte,Ave,Abril,2018,1697
Vizela,Continente,Norte,Ave,Maio,2018,1643
Vizela,Continente,Norte,Ave,Junho,2018,1728
Vizela,Continente,Norte,Ave,Julho,2018,2004
Vizela,Continente,Norte,Ave,Agosto,2018,2494
Vizela,Continente,Norte,Ave,Setembro,2018,2100
Vizela,Continente,Norte,Ave,Outubro,2018,1876
Vizela,Continente,Norte,Ave,Novembro,2018,1420
Vizela,Continente,Norte,Ave,Dezembro,2018,1509
Vizela,Continente,Norte,Ave,Janeiro,2019,1669
Vizela,Continente,Norte,Ave,Fevereiro,2019,1568
Vizela,Continente,Norte,Ave,Março,2019,1668
Vizela,Continente,Norte,Ave,Abril,2019,1981
Vizela,Continente,Norte,Ave,Maio,2019,1812
Vizela,Continente,Norte,Ave,Junho,2019,1966
Vizela,Continente,Norte,Ave,Julho,2019,2284
Vizela,Continente,Norte,Ave,Agosto,2019,2707
Vizela,Continente,Norte,Ave,Setembro,2019,2299
Vizela,Continente,Norte,Ave,Outubro,2019,2016
Vizela,Continente,Norte,Ave,Novembro,2019,1574
Vizela,Continente,Norte,Ave,Dezembro,2019,1681
