regiao_codigo,regiao_nome,dormidas,ano,origem
,11B: Alto Tâmega,57979.0,2022,Estrangeiro
,11B1702: Boticas,2088.0,2022,Estrangeiro
,11B1703: Chaves,42047.0,2022,Estrangeiro
,11B1706: Montalegre,1472.0,2022,Estrangeiro
,11B1709: Ribeira de Pena,6891.0,2022,Estrangeiro
,11B1712: Valpaços,1254.0,2022,Estrangeiro
,11B1713: Vila Pouca de Aguiar,4227.0,2022,Estrangeiro
,11C: Tâmega e Sousa,142105.0,2022,Estrangeiro
,11C1301: Amarante,32465.0,2022,Estrangeiro
,11C1302: Baião,20120.0,2022,Estrangeiro
,11C0106: Castelo de Paiva,19282.0,2022,Estrangeiro
,11C0305: Celorico de Basto,7392.0,2022,Estrangeiro
,11C1804: Cinfães,6515.0,2022,Estrangeiro
,11C1303: Felgueiras,10895.0,2022,Estrangeiro
,11C1305: Lousada,7001.0,2022,Estrangeiro
,11C1307: Marco de Canaveses,7412.0,2022,Estrangeiro
,11C1309: Paços de Ferreira,6689.0,2022,Estrangeiro
,11C1311: Penafiel,20001.0,2022,Estrangeiro
,11C1813: Resende,4333.0,2022,Estrangeiro
,11D: Douro,237881.0,2022,Estrangeiro
,11D1701: Alijó,27281.0,2022,Estrangeiro
,11D1801: Armamar,16789.0,2022,Estrangeiro
,11D0403: Carrazeda de Ansiães,2707.0,2022,Estrangeiro
,11D0404: Freixo de Espada à Cinta,3153.0,2022,Estrangeiro
,11D1805: Lamego,90295.0,2022,Estrangeiro
,11D1704: Mesão Frio,7744.0,2022,Estrangeiro
,11D1807: Moimenta da Beira,330.0,2022,Estrangeiro
,11D1707: Murça,188.0,2022,Estrangeiro
,11D1812: Penedono,,2022,Estrangeiro
,11D1708: Peso da Régua,21293.0,2022,Estrangeiro
,11D1710: Sabrosa,23555.0,2022,Estrangeiro
,11D1711: Santa Marta de Penaguião,4944.0,2022,Estrangeiro
,11D1815: São João da Pesqueira,2794.0,2022,Estrangeiro
,11D1818: Sernancelhe,1137.0,2022,Estrangeiro
,11D1819: Tabuaço,8975.0,2022,Estrangeiro
,11D1820: Tarouca,1495.0,2022,Estrangeiro
,11D0409: Torre de Moncorvo,1793.0,2022,Estrangeiro
,11D0914: Vila Nova de Foz Côa,3561.0,2022,Estrangeiro
,11D1714: Vila Real,19847.0,2022,Estrangeiro
,11E: Terras de Trás-os-Montes,54978.0,2022,Estrangeiro
,11E0401: Alfândega da Fé,353.0,2022,Estrangeiro
,11E0402: Bragança,30214.0,2022,Estrangeiro
,11E0405: Macedo de Cavaleiros,4261.0,2022,Estrangeiro
,11E0406: Miranda do Douro,8805.0,2022,Estrangeiro
,11E0407: Mirandela,7311.0,2022,Estrangeiro
,11E0408: Mogadouro,2321.0,2022,Estrangeiro
,11E0410: Vila Flor,277.0,2022,Estrangeiro
,11E0411: Vimioso,855.0,2022,Estrangeiro
,11E0412: Vinhais,581.0,2022,Estrangeiro
16,Centro,2710608.0,2022,Estrangeiro
,16B: Oeste,665186.0,2022,Estrangeiro
,16B1001: Alcobaça,35520.0,2022,Estrangeiro
,16B1101: Alenquer,469.0,2022,Estrangeiro
,16B1102: Arruda dos Vinhos,888.0,2022,Estrangeiro
,16B1005: Bombarral,8162.0,2022,Estrangeiro
,16B1104: Cadaval,2357.0,2022,Estrangeiro
,16B1006: Caldas da Rainha,73176.0,2022,Estrangeiro
,16B1108: Lourinhã,30666.0,2022,Estrangeiro
,16B1011: Nazaré,122037.0,2022,Estrangeiro
,16B1012: Óbidos,159173.0,2022,Estrangeiro
,16B1014: Peniche,120622.0,2022,Estrangeiro
,16B1112: Sobral de Monte Agraço,635.0,2022,Estrangeiro
,16B1113: Torres Vedras,111481.0,2022,Estrangeiro
,16D: Região de Aveiro,411534.0,2022,Estrangeiro
,16D0101: Águeda,39143.0,2022,Estrangeiro
,16D0102: Albergaria-a-Velha,4332.0,2022,Estrangeiro
,16D0103: Anadia,18770.0,2022,Estrangeiro
,16D0105: Aveiro,220740.0,2022,Estrangeiro
,16D0108: Estarreja,8793.0,2022,Estrangeiro
,16D0110: Ílhavo,34425.0,2022,Estrangeiro
,16D0112: Murtosa,10353.0,2022,Estrangeiro
,16D0114: Oliveira do Bairro,3252.0,2022,Estrangeiro
,16D0115: Ovar,51564.0,2022,Estrangeiro
,16D0117: Sever do Vouga,3016.0,2022,Estrangeiro
,16D0118: Vagos,17146.0,2022,Estrangeiro
,16E: Região de Coimbra,587557.0,2022,Estrangeiro
,16E0601: Arganil,5085.0,2022,Estrangeiro
,16E0602: Cantanhede,17786.0,2022,Estrangeiro
,16E0603: Coimbra,350683.0,2022,Estrangeiro
,16E0604: Condeixa-a-Nova,4917.0,2022,Estrangeiro
,16E0605: Figueira da Foz,124642.0,2022,Estrangeiro
,16E0606: Góis,1600.0,2022,Estrangeiro
,16E0607: Lousã,5919.0,2022,Estrangeiro
,16E0111: Mealhada,16606.0,2022,Estrangeiro
,16E0608: Mira,19672.0,2022,Estrangeiro
,16E0609: Miranda do Corvo,3663.0,2022,Estrangeiro
,16E0610: Montemor-o-Velho,748.0,2022,Estrangeiro
,16E1808: Mortágua,5770.0,2022,Estrangeiro
,16E0611: Oliveira do Hospital,5990.0,2022,Estrangeiro
,16E0612: Pampilhosa da Serra,66.0,2022,Estrangeiro
,16E0613: Penacova,2391.0,2022,Estrangeiro
,16E0614: Penela,4991.0,2022,Estrangeiro
,16E0615: Soure,3696.0,2022,Estrangeiro
,16E0616: Tábua,11348.0,2022,Estrangeiro
,16E0617: Vila Nova de Poiares,1984.0,2022,Estrangeiro
,16F: Região de Leiria,168465.0,2022,Estrangeiro
,16F1002: Alvaiázere,2203.0,2022,Estrangeiro
,16F1003: Ansião,1090.0,2022,Estrangeiro
,16F1004: Batalha,20675.0,2022,Estrangeiro
,16F1007: Castanheira de Pêra,442.0,2022,Estrangeiro
,16F1008: Figueiró dos Vinhos,1832.0,2022,Estrangeiro
,16F1009: Leiria,80517.0,2022,Estrangeiro
,16F1010: Marinha Grande,46242.0,2022,Estrangeiro
,16F1013: Pedrógão Grande,523.0,2022,Estrangeiro
,16F1015: Pombal,11848.0,2022,Estrangeiro
,16F1016: Porto de Mós,3093.0,2022,Estrangeiro
,16G: Viseu Dão Lafões,93041.0,2022,Estrangeiro
,16G0901: Aguiar da Beira,2065.0,2022,Estrangeiro
,16G1802: Carregal do Sal,435.0,2022,Estrangeiro
,16G1803: Castro Daire,2016.0,2022,Estrangeiro
,16G1806: Mangualde,5495.0,2022,Estrangeiro
,16G1809: Nelas,4871.0,2022,Estrangeiro
,16G1810: Oliveira de Frades,3322.0,2022,Estrangeiro
,16G1811: Penalva do Castelo,6747.0,2022,Estrangeiro
,16G1814: Santa Comba Dão,181.0,2022,Estrangeiro
,16G1816: São Pedro do Sul,5281.0,2022,Estrangeiro
,16G1817: Sátão,239.0,2022,Estrangeiro
,16G1821: Tondela,5611.0,2022,Estrangeiro
,16G1822: Vila Nova de Paiva,980.0,2022,Estrangeiro
,16G1823: Viseu,53454.0,2022,Estrangeiro
,16G1824: Vouzela,2344.0,2022,Estrangeiro
,16H: Beira Baixa,60559.0,2022,Estrangeiro
,16H0502: Castelo Branco,47755.0,2022,Estrangeiro
,16H0505: Idanha-a-Nova,8136.0,2022,Estrangeiro
,16H0506: Oleiros,1493.0,2022,Estrangeiro
,16H0507: Penamacor,2205.0,2022,Estrangeiro
,16H0508: Proença-a-Nova,478.0,2022,Estrangeiro
,16H0511: Vila Velha de Ródão,492.0,2022,Estrangeiro
,16I: Médio Tejo,592952.0,2022,Estrangeiro
,16I1401: Abrantes,6197.0,2022,Estrangeiro
,16I1402: Alcanena,2543.0,2022,Estrangeiro
,16I1408: Constância,843.0,2022,Estrangeiro
,16I1410: Entroncamento,2115.0,2022,Estrangeiro
,16I1411: Ferreira do Zêzere,4988.0,2022,Estrangeiro
,16I1413: Mação,380.0,2022,Estrangeiro
,16I1421: Ourém,498073.0,2022,Estrangeiro
,16I1417: Sardoal,447.0,2022,Estrangeiro
,16I0509: Sertã,20730.0,2022,Estrangeiro
,16I1418: Tomar,49963.0,2022,Estrangeiro
,16I1419: Torres Novas,5868.0,2022,Estrangeiro
,16I0510: Vila de Rei,78.0,2022,Estrangeiro
,16I1420: Vila Nova da Barquinha,727.0,2022,Estrangeiro
,16J: Beiras e Serra da Estrela,131314.0,2022,Estrangeiro
,16J0902: Almeida,2357.0,2022,Estrangeiro
,16J0501: Belmonte,9107.0,2022,Estrangeiro
,16J0903: Celorico da Beira,3864.0,2022,Estrangeiro
,16J0503: Covilhã,46377.0,2022,Estrangeiro
,16J0904: Figueira de Castelo Rodrigo,1634.0,2022,Estrangeiro
,16J0905: Fornos de Algodres,4650.0,2022,Estrangeiro
,16J0504: Fundão,11975.0,2022,Estrangeiro
,16J0906: Gouveia,7181.0,2022,Estrangeiro
,16J0907: Guarda,11806.0,2022,Estrangeiro
,16J0908: Manteigas,13760.0,2022,Estrangeiro
,16J0909: Mêda,2897.0,2022,Estrangeiro
,16J0910: Pinhel,306.0,2022,Estrangeiro
,16J0911: Sabugal,3333.0,2022,Estrangeiro
,16J0912: Seia,9965.0,2022,Estrangeiro
,16J0913: Trancoso,2102.0,2022,Estrangeiro
17,Área Metropolitana de Lisboa,13949248.0,2022,Estrangeiro
170,Área Metropolitana de Lisboa,13949248.0,2022,Estrangeiro
1701502,Alcochete,19019.0,2022,Estrangeiro
1701503,Almada,233204.0,2022,Estrangeiro
1701115,Amadora,59646.0,2022,Estrangeiro
1701504,Barreiro,107.0,2022,Estrangeiro
1701105,Cascais,1146904.0,2022,Estrangeiro
1701106,Lisboa,11145198.0,2022,Estrangeiro
1701107,Loures,117927.0,2022,Estrangeiro
1701109,Mafra,241702.0,2022,Estrangeiro
1701506,Moita,,2022,Estrangeiro
1701507,Montijo,45819.0,2022,Estrangeiro
1701116,Odivelas,1570.0,2022,Estrangeiro
1701110,Oeiras,199047.0,2022,Estrangeiro
1701508,Palmela,38200.0,2022,Estrangeiro
1701510,Seixal,17903.0,2022,Estrangeiro
1701511,Sesimbra,108506.0,2022,Estrangeiro
1701512,Setúbal,165081.0,2022,Estrangeiro
1701111,Sintra,384442.0,2022,Estrangeiro
1701114,Vila Franca de Xira,24973.0,2022,Estrangeiro
18,Alentejo,940944.0,2022,Estrangeiro
181,Alentejo Litoral,358561.0,2022,Estrangeiro
1811501,Alcácer do Sal,19184.0,2022,Estrangeiro
1811505,Grândola,142416.0,2022,Estrangeiro
1810211,Odemira,127628.0,2022,Estrangeiro
1811509,Santiago do Cacém,34200.0,2022,Estrangeiro
1811513,Sines,35133.0,2022,Estrangeiro
184,Baixo Alentejo,97334.0,2022,Estrangeiro
1840201,Aljustrel,2162.0,2022,Estrangeiro
1840202,Almodôvar,1926.0,2022,Estrangeiro
1840203,Alvito,2767.0,2022,Estrangeiro
1840204,Barrancos,422.0,2022,Estrangeiro
1840205,Beja,52328.0,2022,Estrangeiro
1840206,Castro Verde,5040.0,2022,Estrangeiro
1840207,Cuba,313.0,2022,Estrangeiro
1840208,Ferreira do Alentejo,2328.0,2022,Estrangeiro
1840209,Mértola,15510.0,2022,Estrangeiro
1840210,Moura,8186.0,2022,Estrangeiro
1840212,Ourique,811.0,2022,Estrangeiro
1840213,Serpa,3957.0,2022,Estrangeiro
1840214,Vidigueira,1584.0,2022,Estrangeiro
185,Lezíria do Tejo,57049.0,2022,Estrangeiro
1851403,Almeirim,4608.0,2022,Estrangeiro
1851404,Alpiarça,1.0,2022,Estrangeiro
1851103,Azambuja,5001.0,2022,Estrangeiro
1851405,Benavente,7185.0,2022,Estrangeiro
1851406,Cartaxo,710.0,2022,Estrangeiro
1851407,Chamusca,336.0,2022,Estrangeiro
1851409,Coruche,1994.0,2022,Estrangeiro
1851412,Golegã,3635.0,2022,Estrangeiro
1851414,Rio Maior,4311.0,2022,Estrangeiro
1851415,Salvaterra de Magos,552.0,2022,Estrangeiro
1851416,Santarém,28716.0,2022,Estrangeiro
186,Alto Alentejo,86529.0,2022,Estrangeiro
1861201,Alter do Chão,2352.0,2022,Estrangeiro
1861202,Arronches,1315.0,2022,Estrangeiro
1861203,Avis,3898.0,2022,Estrangeiro
1861204,Campo Maior,190.0,2022,Estrangeiro
1861205,Castelo de Vide,6474.0,2022,Estrangeiro
1861206,Crato,3524.0,2022,Estrangeiro
1861207,Elvas,36144.0,2022,Estrangeiro
1861208,Fronteira,25.0,2022,Estrangeiro
1861209,Gavião,191.0,2022,Estrangeiro
1861210,Marvão,10980.0,2022,Estrangeiro
1861211,Monforte,4680.0,2022,Estrangeiro
1861212,Nisa,2194.0,2022,Estrangeiro
1861213,Ponte de Sor,5667.0,2022,Estrangeiro
1861214,Portalegre,8223.0,2022,Estrangeiro
1861215,Sousel,672.0,2022,Estrangeiro
187,Alentejo Central,341471.0,2022,Estrangeiro
1870701,Alandroal,607.0,2022,Estrangeiro
1870702,Arraiolos,9154.0,2022,Estrangeiro
1870703,Borba,133.0,2022,Estrangeiro
1870704,Estremoz,12956.0,2022,Estrangeiro
1870705,Évora,269399.0,2022,Estrangeiro
1870706,Montemor-o-Novo,9696.0,2022,Estrangeiro
1870707,Mora,478.0,2022,Estrangeiro
1870708,Mourão,2314.0,2022,Estrangeiro
1870709,Portel,151.0,2022,Estrangeiro
1870710,Redondo,5916.0,2022,Estrangeiro
1870711,Reguengos de Monsaraz,19193.0,2022,Estrangeiro
1870712,Vendas Novas,486.0,2022,Estrangeiro
1870713,Viana do Alentejo,732.0,2022,Estrangeiro
1870714,Vila Viçosa,10256.0,2022,Estrangeiro
15,Algarve,14150860.0,2022,Estrangeiro
150,Algarve,14150860.0,2022,Estrangeiro
1500801,Albufeira,5461565.0,2022,Estrangeiro
1500802,Alcoutim,4821.0,2022,Estrangeiro
1500803,Aljezur,82113.0,2022,Estrangeiro
1500804,Castro Marim,81110.0,2022,Estrangeiro
1500805,Faro,474322.0,2022,Estrangeiro
1500806,Lagoa,1353739.0,2022,Estrangeiro
1500807,Lagos,1282465.0,2022,Estrangeiro
1500808,Loulé,1972820.0,2022,Estrangeiro
1500809,Monchique,41738.0,2022,Estrangeiro
1500810,Olhão,147478.0,2022,Estrangeiro
1500811,Portimão,1674182.0,2022,Estrangeiro
1500812,São Brás de Alportel,12827.0,2022,Estrangeiro
1500813,Silves,240548.0,2022,Estrangeiro
1500814,Tavira,382394.0,2022,Estrangeiro
1500815,Vila do Bispo,367363.0,2022,Estrangeiro
1500816,Vila Real de Santo António,571375.0,2022,Estrangeiro
2,Região Autónoma dos Açores,1392351.0,2022,Estrangeiro
20,Região Autónoma dos Açores,1392351.0,2022,Estrangeiro
200,Região Autónoma dos Açores,1392351.0,2022,Estrangeiro
2004301,Angra do Heroísmo,144547.0,2022,Estrangeiro
2004501,Calheta,1746.0,2022,Estrangeiro
2004901,Corvo,1225.0,2022,Estrangeiro
2004701,Horta,99419.0,2022,Estrangeiro
2004201,Lagoa,66504.0,2022,Estrangeiro
2004801,Lajes das Flores,10063.0,2022,Estrangeiro
2004601,Lajes do Pico,11702.0,2022,Estrangeiro
2004602,Madalena,46365.0,2022,Estrangeiro
2004202,Nordeste,16596.0,2022,Estrangeiro
2004203,Ponta Delgada,698074.0,2022,Estrangeiro
2004204,Povoação,69060.0,2022,Estrangeiro
2004205,Ribeira Grande,94398.0,2022,Estrangeiro
2004401,Santa Cruz da Graciosa,2507.0,2022,Estrangeiro
2004802,Santa Cruz das Flores,11166.0,2022,Estrangeiro
2004603,São Roque do Pico,12829.0,2022,Estrangeiro
2004502,Velas,24164.0,2022,Estrangeiro
2004302,Vila da Praia da Vitória,33236.0,2022,Estrangeiro
2004101,Vila do Porto,9800.0,2022,Estrangeiro
2004206,Vila Franca do Campo,38950.0,2022,Estrangeiro
3,Região Autónoma da Madeira,6880086.0,2022,Estrangeiro
30,Região Autónoma da Madeira,6880086.0,2022,Estrangeiro
300,Região Autónoma da Madeira,6880086.0,2022,Estrangeiro
3003101,Calheta,328285.0,2022,Estrangeiro
3003102,Câmara de Lobos,165255.0,2022,Estrangeiro
3003103,Funchal,4781005.0,2022,Estrangeiro
3003104,Machico,126925.0,2022,Estrangeiro
3003105,Ponta do Sol,82633.0,2022,Estrangeiro
3003106,Porto Moniz,66416.0,2022,Estrangeiro
3003201,Porto Santo,200589.0,2022,Estrangeiro
3003107,Ribeira Brava,51992.0,2022,Estrangeiro
3003108,Santa Cruz,813041.0,2022,Estrangeiro
3003109,Santana,115308.0,2022,Estrangeiro
3003110,São Vicente,148637.0,2022,Estrangeiro
,PT: Portugal,37332422.0,2021,Total
1,Continente,31480167.0,2021,Total
11,Norte,6142067.0,2021,Total
111,Alto Minho,604354.0,2021,Total
1111601,Arcos de Valdevez,63010.0,2021,Total
1111602,Caminha,77678.0,2021,Total
1111603,Melgaço,34950.0,2021,Total
1111604,Monção,29815.0,2021,Total
1111605,Paredes de Coura,6060.0,2021,Total
1111606,Ponte da Barca,25017.0,2021,Total
1111607,Ponte de Lima,73285.0,2021,Total
1111608,Valença,38558.0,2021,Total
1111609,Viana do Castelo,203985.0,2021,Total
1111610,Vila Nova de Cerveira,51996.0,2021,Total
112,Cávado,713143.0,2021,Total
1120301,Amares,34535.0,2021,Total
1120302,Barcelos,35991.0,2021,Total
1120303,Braga,401994.0,2021,Total
1120306,Esposende,88020.0,2021,Total
1120310,Terras de Bouro,132718.0,2021,Total
1120313,Vila Verde,19885.0,2021,Total
119,Ave,371826.0,2021,Total
1190304,Cabeceiras de Basto,10821.0,2021,Total
1190307,Fafe,21886.0,2021,Total
1190308,Guimarães,198465.0,2021,Total
1191705,Mondim de Basto,38593.0,2021,Total
1190309,Póvoa de Lanhoso,11214.0,2021,Total
1190311,Vieira do Minho,48198.0,2021,Total
1190312,Vila Nova de Famalicão,27192.0,2021,Total
1190314,Vizela,15457.0,2021,Total
,11A: Área Metropolitana do Porto,3352303.0,2021,Total
,11A0104: Arouca,30346.0,2021,Total
,11A0107: Espinho,45445.0,2021,Total
,11A1304: Gondomar,5350.0,2021,Total
,11A1306: Maia,146179.0,2021,Total
,11A1308: Matosinhos,329188.0,2021,Total
,11A0113: Oliveira de Azeméis,19937.0,2021,Total
,11A1310: Paredes,34699.0,2021,Total
,11A1312: Porto,1874637.0,2021,Total
,11A1313: Póvoa de Varzim,161872.0,2021,Total
,11A0109: Santa Maria da Feira,72008.0,2021,Total
,11A1314: Santo Tirso,45692.0,2021,Total
,11A0116: São João da Madeira,30198.0,2021,Total
,11A1318: Trofa,10908.0,2021,Total
,11A0119: Vale de Cambra,10696.0,2021,Total
,11A1315: Valongo,79366.0,2021,Total
,11A1316: Vila do Conde,41274.0,2021,Total
,11A1317: Vila Nova de Gaia,414508.0,2021,Total
,11B: Alto Tâmega,217247.0,2021,Total
,11B1702: Boticas,11049.0,2021,Total
,11B1703: Chaves,143680.0,2021,Total
,11B1706: Montalegre,13079.0,2021,Total
,11B1709: Ribeira de Pena,26314.0,2021,Total
,11B1712: Valpaços,3724.0,2021,Total
,11B1713: Vila Pouca de Aguiar,19401.0,2021,Total
,11C: Tâmega e Sousa,317748.0,2021,Total
,11C1301: Amarante,55174.0,2021,Total
,11C1302: Baião,59690.0,2021,Total
,11C0106: Castelo de Paiva,31143.0,2021,Total
,11C0305: Celorico de Basto,22740.0,2021,Total
,11C1804: Cinfães,12588.0,2021,Total
,11C1303: Felgueiras,24602.0,2021,Total
,11C1305: Lousada,14806.0,2021,Total
,11C1307: Marco de Canaveses,12442.0,2021,Total
,11C1309: Paços de Ferreira,15486.0,2021,Total
,11C1311: Penafiel,53974.0,2021,Total
,11C1813: Resende,15103.0,2021,Total
,11D: Douro,385802.0,2021,Total
,11D1701: Alijó,28393.0,2021,Total
,11D1801: Armamar,24268.0,2021,Total
,11D0403: Carrazeda de Ansiães,8764.0,2021,Total
,11D0404: Freixo de Espada à Cinta,7459.0,2021,Total
,11D1805: Lamego,93108.0,2021,Total
,11D1704: Mesão Frio,20823.0,2021,Total
,11D1807: Moimenta da Beira,4028.0,2021,Total
,11D1707: Murça,,2021,Total
,11D1812: Penedono,,2021,Total
,11D1708: Peso da Régua,46852.0,2021,Total
,11D1710: Sabrosa,19564.0,2021,Total
,11D1711: Santa Marta de Penaguião,9271.0,2021,Total
,11D1815: São João da Pesqueira,13666.0,2021,Total
,11D1818: Sernancelhe,8829.0,2021,Total
,11D1819: Tabuaço,17824.0,2021,Total
,11D1820: Tarouca,10158.0,2021,Total
,11D0409: Torre de Moncorvo,11561.0,2021,Total
,11D0914: Vila Nova de Foz Côa,7282.0,2021,Total
,11D1714: Vila Real,50088.0,2021,Total
,11E: Terras de Trás-os-Montes,179644.0,2021,Total
,11E0401: Alfândega da Fé,6987.0,2021,Total
,11E0402: Bragança,68642.0,2021,Total
,11E0405: Macedo de Cavaleiros,13746.0,2021,Total
,11E0406: Miranda do Douro,25094.0,2021,Total
,11E0407: Mirandela,34081.0,2021,Total
,11E0408: Mogadouro,11251.0,2021,Total
,11E0410: Vila Flor,6091.0,2021,Total
,11E0411: Vimioso,3391.0,2021,Total
,11E0412: Vinhais,10361.0,2021,Total
16,Centro,4452462.0,2021,Total
,16B: Oeste,860036.0,2021,Total
,16B1001: Alcobaça,74684.0,2021,Total
,16B1101: Alenquer,6699.0,2021,Total
,16B1102: Arruda dos Vinhos,7562.0,2021,Total
,16B1005: Bombarral,10355.0,2021,Total
,16B1104: Cadaval,5884.0,2021,Total
,16B1006: Caldas da Rainha,114637.0,2021,Total
,16B1108: Lourinhã,36659.0,2021,Total
,16B1011: Nazaré,155317.0,2021,Total
,16B1012: Óbidos,140155.0,2021,Total
,16B1014: Peniche,148084.0,2021,Total
,16B1112: Sobral de Monte Agraço,364.0,2021,Total
,16B1113: Torres Vedras,159636.0,2021,Total
,16D: Região de Aveiro,545694.0,2021,Total
,16D0101: Águeda,40472.0,2021,Total
,16D0102: Albergaria-a-Velha,15560.0,2021,Total
,16D0103: Anadia,35713.0,2021,Total
,16D0105: Aveiro,258371.0,2021,Total
,16D0108: Estarreja,15890.0,2021,Total
,16D0110: Ílhavo,61087.0,2021,Total
,16D0112: Murtosa,15582.0,2021,Total
,16D0114: Oliveira do Bairro,9283.0,2021,Total
,16D0115: Ovar,68590.0,2021,Total
,16D0117: Sever do Vouga,11900.0,2021,Total
,16D0118: Vagos,13246.0,2021,Total
,16E: Região de Coimbra,938655.0,2021,Total
,16E0601: Arganil,24347.0,2021,Total
,16E0602: Cantanhede,20803.0,2021,Total
,16E0603: Coimbra,336864.0,2021,Total
,16E0604: Condeixa-a-Nova,5694.0,2021,Total
,16E0605: Figueira da Foz,227967.0,2021,Total
,16E0606: Góis,9248.0,2021,Total
,16E0607: Lousã,23723.0,2021,Total
,16E0111: Mealhada,68760.0,2021,Total
,16E0608: Mira,37804.0,2021,Total
,16E0609: Miranda do Corvo,18031.0,2021,Total
,16E0610: Montemor-o-Velho,21644.0,2021,Total
,16E1808: Mortágua,40971.0,2021,Total
,16E0611: Oliveira do Hospital,31121.0,2021,Total
,16E0612: Pampilhosa da Serra,6818.0,2021,Total
,16E0613: Penacova,9205.0,2021,Total
,16E0614: Penela,18724.0,2021,Total
,16E0615: Soure,10365.0,2021,Total
,16E0616: Tábua,23360.0,2021,Total
,16E0617: Vila Nova de Poiares,3206.0,2021,Total
,16F: Região de Leiria,348527.0,2021,Total
,16F1002: Alvaiázere,3982.0,2021,Total
,16F1003: Ansião,5217.0,2021,Total
,16F1004: Batalha,35622.0,2021,Total
,16F1007: Castanheira de Pêra,3149.0,2021,Total
,16F1008: Figueiró dos Vinhos,7446.0,2021,Total
,16F1009: Leiria,171532.0,2021,Total
,16F1010: Marinha Grande,72369.0,2021,Total
,16F1013: Pedrógão Grande,1873.0,2021,Total
,16F1015: Pombal,35602.0,2021,Total
,16F1016: Porto de Mós,11735.0,2021,Total
,16G: Viseu Dão Lafões,352456.0,2021,Total
,16G0901: Aguiar da Beira,6218.0,2021,Total
,16G1802: Carregal do Sal,2756.0,2021,Total
,16G1803: Castro Daire,11731.0,2021,Total
,16G1806: Mangualde,20791.0,2021,Total
,16G1809: Nelas,20024.0,2021,Total
,16G1810: Oliveira de Frades,7147.0,2021,Total
,16G1811: Penalva do Castelo,8217.0,2021,Total
,16G1814: Santa Comba Dão,2501.0,2021,Total
,16G1816: São Pedro do Sul,95295.0,2021,Total
